"","ID","LAT","LONG","LOCATION","CONDOM","BUILDAGE","FLOOR","INDIVSAPT","LOCALI","TPPROP","STATUS","HEATING","AC","PUB_DATE","CATASTINFO","APTCHAR","PHOTOSNUM","AGE","ENCLASS","CONTR","DISP","TOTPIANI","PAUTO","REVIEW","METRATURA.totalMainSurface","METRATURA.constitution","METRATURA.floor","METRATURA.surface","METRATURA.percentage","METRATURA.surfaceType","METRATURA.commercialSurface","HASMULTI","LOWRDPRICE.originalPrice","LOWRDPRICE.currentPrice","LOWRDPRICE.passedDays","LOWRDPRICE.date","NROOMS","PRICE","SQFEET","TITLE"
"1","82693539",45.4709,9.20868,"via antonio kramer  20","133","1920","3°, con ascensore","Appartamento","3 (2 camere da letto, 1 altro), 1 bagno, cucina a vista",NA,"Ottimo / Ristrutturato","Autonomo, a radiatori, alimentato a metano","Autonomo, freddo",2020-09-22,"Classe A/4, rendita € 475","- - fibra ottica- - - porta blindata- - - reception- - - balcone- - - portiere intera giornata- - - impianto tv centralizzato- - - parzialmente arredato- - - infissi esterni in doppio vetro / legno- - - esposizione doppia- -","20","Skyline RE Milano",NA,"Affitto",NA,"5 piani",NA,"Rif: KRAMER C - TRILOCALE RISTRUTTURATO NUOVO SOLO CUCINA ARREDATA. No, condivisioni, no sublocazioni, no affitti brevi. Disponibile da subito. Nelle immediate adiacenze di Porta Venezia, all’interno di un palazzo d’epoca del 1920 con servizio di portineria, proponiamo appartamento completamente ristrutturato circa posto al terzo piano con ascensore e servizio di portineria. La residenza colpisce per la particolare luminosità che esalta gli spazi e la qualità delle finiture. L’appartamento è stato ristrutturato a nuovo e si compone di un ingresso diretto sul soggiorno con cucina a vista, due camere da letto, bagno, ripostiglio e balcone. La pavimentazione è in parquet in tutta la casa, gli infissi sono in legno con doppio vetro, ceramica nei servizi, riscaldamento autonomo, climatizzato. Particolare nota è l’ubicazione dell’immobile nella prestigiosa cornice di Porta Venezia, a pochi passi dai curati e rinnovati Giardini di Via Palestro che ospitano il Planetario ed il Museo civico di Storia Naturale ed alle più importanti vie legate allo shopping milanese come l’elegante Corso Venezia e Corso Buenos Aires, ricca di negozi, ristoranti e locali alla moda. La zona è servita dalla linea della metropolitana M1 Porta Venezia, dal passante ferroviario e da diverse linee di tram e autobus.",82,0 m²,c("Abitazione", "Balcone"),c("3", "3"),c("80,5 m²", "3,0 m²"),c("100 %", "50 %"),c("Principale", "Principale"),c("80,5 m²", "1,5 m²"),TRUE,NA,NA,NA,NA,"3","1700","82","Trilocale via ANTONIO KRAMER  20, Milano"
"2","82585523",45.4770,9.15101,"piazzale arduino C.A.","310","1940","6°, con ascensore","Appartamento","3 (2 camere da letto, 1 altro), 2 bagni, cucina a vista",NA,"Nuovo / In costruzione","Centralizzato, a radiatori, alimentato a metano","Autonomo, freddo",2020-09-22,"Classe A/3, rendita € 697","- - fibra ottica- - - videocitofono- - - impianto di allarme- - - porta blindata- - - reception- - - balcone- - - portiere intera giornata- - - impianto tv centralizzato- - - parzialmente arredato- - - esposizione doppia- -","20","Skyline RE Milano",NA,"Affitto",NA,"7 piani",NA,"Rif: CITY LIFE CUBE - OK CONTRATTO SOCIETÀ. PARZIALMENTE ARREDATO. Dove un tempo sorgeva l’antica Fiera Campionaria troviamo oggi il moderno quartiere City Life con le Tre Torri, l’innovativo centro direzionale, il parco pubblico interamente pedonale e lo shopping district con negozi di lusso e ristoranti alla moda. Proprio di fronte agli Orti Fioriti, in Piazzale Arduino sorge un palazzo signorile risalente al 1940 con servizio di portineria ed ascensore; qui al suo interno proponiamo uno splendido appartamento recentemente e completamente ristrutturato a nuovo posto al sesto piano con vista panoramica e finiture di alto standing. La splendida residenza si compone di un ingresso ampio che conduce al salone doppio affacciato sul verde e moderno quartiere di City Life, la cucina arredata e perfettamente attrezzata è racchiusa all'interno di una moderna “cube Kitchen” posta nella zona living che ottimizza lo spazio e rende l’ambiente elegante e raffinato. La zona notte si compone di una camera da letto con bagno en suite, cabina armadio dedicata e balcone, seconda ed ampia camera da letto, secondo bagno con vasca e locale lavanderia. La pavimentazione è in parquet a listoni spessore 12 mm essenza rovere in tutta la casa, gli infissi sono in PVC con doppio vetro, apertura a vasistas, tapparelle motorizzate, predisposizione impianto d’allarme volumetrico, riscaldamento a caloriferi con termo valvole, predisposizione per impianto di condizionamento. Sono di particolare nota sia la luminosità che la vista panoramica. La zona è servita dalle fermate Tre Torri ed Amendola rispettivamente delle linee M5 e M1, da diversi mezzi di superficie, stazione di servizio bike sharing Atm oltre alla possibilità di raggiungere comodamente tangenziali ed autostrade.",110,0 m²,c("Abitazione", "Balcone", "Balcone"),c("6", "6", "6"),c("107,0 m²", "4,0 m²", "2,0 m²"),c("100 %", "50 %", "50 %"),c("Principale", "Principale", "Principale"),c("107,0 m²", "2,0 m²", "1,0 m²"),TRUE,NA,NA,NA,NA,"3","2450","110","Trilocale piazzale ARDUINO, Milano"
"3","80532997",45.4605,9.18927,"via paolo da cannobio  37","467","1967","4°, con ascensore","Appartamento","5 (3 camere da letto, 2 altri), 3 bagni, cucina abitabile",NA,"Ottimo / Ristrutturato","Centralizzato, a radiatori, alimentato a metano","Autonomo, freddo",2020-09-28,"Classe A/2, rendita € 3.227","- - fibra ottica- - - videocitofono- - - impianto di allarme- - - porta blindata- - - reception- - - balcone- - - portiere intera giornata- - - impianto tv centralizzato- - - parzialmente arredato- - - cantina- - - infissi esterni in doppio vetro / metallo- - - esposizione doppia- -","20","Skyline RE Milano",NA,"Affitto",NA,"4 piani",NA,"Rif: MISSORI HOME - OK CONTRATTO A SOCIETÀ. No sub-locazioni, No condivisioni, No affitti brevi.
Tra il Duomo e l’Università Statale passando dalla storica Torre Velasca e Piazza Missori, in posizione strategica per muoversi a piedi nel centro storico della città, troviamo Via Paolo da Cannobio. All'interno di uno stabile signorile con portineria ed ascensore, proponiamo un elegante appartamento di mq 180 parzialmente arredato, unico al piano. L’ingresso conduce ad una hall dedicata all'accoglienza ospiti che ci accompagna al salone di rappresentanza con camino ed attigua sala da pranzo – studio. La cucina abitabile arredata è perfettamente accessoriata e dotata di un balcone; l’adiacente camera con lavanderia completano la zona dedicata ai servizi. 
Il corridoio, caratteristica delle case di rappresentanza, conduce alla zona notte, ben separata dal living, si compone di camera padronale con bagno en suite, ulteriori due camere entrambi matrimoniali e un bagno. 
"204","80243683",45.4797,9.19330,"piazzale principessa clotilde 8","350","1930","6° piano, con ascensore, con accesso disabili","Appartamento","5 (4 camere da letto, 1 altro), 3 bagni, cucina abitabile",NA,"Nuovo / In costruzione","Centralizzato, a radiatori, alimentato a metano","Predisposizione impianto",2020-05-25,"Classe A/2, rendita € 1.668","- - cancello elettrico- - - fibra ottica- - - videocitofono- - - impianto di allarme- - - porta blindata- - - balcone- - - portiere intera giornata- - - impianto tv centralizzato- - - parzialmente arredato- - - cantina- - - infissi esterni in triplo vetro / pvc- - - esposizione doppia- -","17","ANDREA TAGLIABUE - Consulenza Immobiliare ""Su Misura""",NA,"Affitto",NA,"7 piani","1 in garage/box","SEMPRE APERTI PER VISITA VIRTUALE E DI PERSONA !!! 
PORTA NUOVA - PIAZZA PRINCIPESSA CLOTILDE: Panoramico e prestigioso appartamento sesto piano, completamente ristrutturato a nuovo e mai abitato (in fase di completa ristrutturazione, consegna prevista 01 luglio 2020), mq.220, composto da ampio ingresso, salone doppio con zona pranzo, cucina abitabile grande arredata, 3 ampie camere da letto matrimoniali, 2 bagni padronali, ripostiglio/guardaroba, zona di servizio con camera/stireria e bagno, cantina e possibilità box singolo o doppio nelle immediate vicinanze. Molto luminoso con magnifica vista. Predisposizione aria condizionata, riscaldamento e acqua centralizzati, videosorveglianza e metronotte notturno durante tutto l'anno e diurno nel mese di agosto. Libero subito. Rif. L1001 
Altre disponibilità: WWW.ANDREATAGLIABUE.IT 
CONSULENZA IMMOBILIARE ""SU MISURA"": Ogni persona ha richieste particolari e diverse. 
Andrea Tagliabue é in grado di soddisfare ogni esigenza con una consulenza esclusiva, professionale ed altamente qualificata. 
Tel. +39 3356400251 - email: a.tagliabue@live.com 
1) VALUTAZIONI IMMOBILI CON ANALISI DI MERCATO (ABITAZIONI, UFFICI, NEGOZI, IMMOBILI DI PREGIO) 
2) RICERCA CASA IN ACQUISTO PERSONALIZZATA 
3) VISITE VIRTUALI (FOTO, VIDEO, VIRTUAL TOUR 3D, VIRTUAL HOME STAGING) 
4) SELEZIONE ED ANALISI CLIENTE ""SU MISURA"" PER LOCAZIONI E VENDITE 
5) MARKETING MIRATO: WEB, SOCIAL, MOBILE, STAMPA, CARTELLI 
6) ASSISTENZA TECNICA, LEGALE, FISCALE, NOTARILE 
7) CONTRATTI E GESTIONE ANCHE 100% ONLINE CON FIRMA DIGITALE ED ELETTRONICA 
8) A.P.E. E CERTIFICAZIONI 
9) PARTNER SPECIALIZZATI POST-VENDITA: RISTRUTTURAZIONE, ARREDO E CORREDO INDOOR ED OUTDOOR",220,0 m²,Abitazione,6,220,0 m²,100 %,Principale,220,0 m²,TRUE,NA,NA,NA,NA,"5","3900","220","Appartamento piazzale Principessa Clotilde 8, Milano"
"205","82870239",45.4677,9.16242,"via rasori C.A.","150","1930","2° piano, con ascensore","Appartamento","2 (1 camera da letto, 1 altro), 1 bagno, cucina a vista",NA,"Ottimo / Ristrutturato","Autonomo, a radiatori, alimentato a metano",NA,2020-09-24,"Classe A/3, rendita € 457","- - cancello elettrico- - - fibra ottica- - - porta blindata- - - esposizione interna- - - reception- - - portiere intera giornata- - - impianto tv centralizzato- - - arredato- - - giardino comune- -","20","STUDIO ERRE",NA,"Affitto",NA,"4 piani",NA,"Rif: AFF20RAS09 - MM PAGANO - VIA RASORI. Posizione centralissima, a 200 mt dalla fermata della Metropolitana, a due passi da Corso Vercelli, centro città raggiungibile in pochi minuti. Ottimo contesto d'epoca, con ascensore e servizio di portineria, ben abitato e ben tenuto. Accogliente bilocale di circa 55 mq in doppia esposizione. L'appartamento, ristrutturato e completamente arredato, è composto da ingresso, soggiorno con angolo pranzo, divano letto, comoda cucina a vista attrezzata, camera da letto matrimoniale, bagno con box doccia e lavatrice. Modernamente arredato. Affaccio interno, molto silenzioso. Riscaldamento autonomo. Doppia esposizione. Richiesta Euro 850,00 + euro 150,00 di spese condominiali. Contratto 12 mesi.",55,0 m²,Abitazione,2,55,0 m²,100 %,Principale,55,0 m²,TRUE,NA,NA,NA,NA,"2","850","55","Bilocale via rasori, Milano"
"206","82771397",45.4863,9.15600,"via ruggero di lauria C.A.","50","1930","4° piano, con ascensore","Appartamento","2 (1 camera da letto, 1 altro), 1 bagno, cucina abitabile",NA,"Ottimo / Ristrutturato","Autonomo, a radiatori, alimentato a metano",NA,2020-09-20,"Classe A/3, rendita € 457","- - cancello elettrico- - - fibra ottica- - - porta blindata- - - impianto tv centralizzato- - - arredato- - - giardino comune- - - infissi esterni in doppio vetro / metallo- - - esposizione doppia- -","20","STUDIO ERRE",NA,"Affitto",NA,"4 piani",NA,"Rif: aff20rdl09 - CORSO SEMPIONE - P.ZZA FIRENZE AD.ZE. VIA RUGGERO DI LAURIA. LIBERO DA NOVEMBRE. In ottimo contesto d'epoca, a pochi passi dalla MM5 fermata PORTELLO O DOMOSSOLA e Passante Ferroviario, nelle strette vicinanze di CITY LIFE, silenziosa soluzione all'ultimo piano in doppia esposizione. Particolare open space composto da ingresso, spaziosa zona giorno/pranzo, comoda cucina attrezzata e ampio bagno finestrato dotato di vasca/doccia e lavatrice. Una scala interna conduce alla zona notte soppalcata che ospita un letto matrimoniale. Ripostiglio in quota. Travi a vista, pavimentazione in parquet, infissi in doppi vetri, porta blindata. Riscaldamento autonomo. Luminoso con doppio affaccio su interno. Ottime condizioni interne, modernamente arredato. Richiesta euro 900,00 + euro 50,00 di spese condominiali.",55,0 m²,Abitazione,4,55,0 m²,100 %,Principale,55,0 m²,TRUE,NA,NA,NA,NA,"2","900","55","Bilocale via ruggero di lauria, Milano"
"207","82950415",45.4715,9.18470,"via san carpoforo 4",NA,"1890","1° piano, con ascensore","Appartamento","2 (1 camera da letto, 1 altro), 1 bagno, cucina angolo cottura",NA,"Ottimo / Ristrutturato","Centralizzato, a radiatori, alimentato a metano","Autonomo, freddo",2020-09-28,"Classe A/3, rendita € 531","- - fibra ottica- - - videocitofono- - - porta blindata- - - esposizione esterna- - - portiere mezza giornata- - - impianto tv centralizzato- - - arredato- - - infissi esterni in doppio vetro / pvc- -","20","Studio Immobiliare Erodoto",NA,"Affitto",NA,"5 piani",NA,"Nel centro storico di Milano, in Via San Carpoforo, nel cuore di Brera, al primo piano di un signorile e affascinante stabile d'epoca della fine dell' 800 dotato di ascensore, proponiamo in locazione un accogliente e ampio bilocale, completamente arredato con mobili di prima scelta. L’appartamento è composto da: ingresso, soggiorno con cucina a vista completamente attrezzata, camera matrimoniale, bagno.
L’appartamento è dotato di finiture di pregio, riscaldamento autonomo, aria condizionata, lavatrice, TV HD, connessione internet.
Il contesto storico e la posizione fanno di questo appartamento un'occasione unica di vivere in una location affascinante ed esclusiva in una delle città più dinamiche al mondo.
Una location di pregio in una posizione tra le più importanti di Milano circondata da storia e tradizione, moda e design, da strade nascoste e da esperienze indimenticabili.
Immerso nel fervore della città e allo stesso tempo avvolto dalla tranquillità.
Per info e appuntamenti:
Lisabetta Lo Monaco 3356251592
Federico De Agostini 3497742079",40,0 m²,Abitazione,1,40,0 m²,100 %,Principale,40,0 m²,TRUE,NA,NA,NA,NA,"2","1500","40","Bilocale via San Carpoforo 4, Milano"
"208","82654731",45.4739,9.19306,"via marco de marchi C.A.","667","1960","3° piano, con ascensore","Appartamento","5 (3 camere da letto, 2 altri), 2 bagni, cucina abitabile",NA,"Ottimo / Ristrutturato","Centralizzato, a radiatori, alimentato a metano","Autonomo, freddo",2020-09-17,"Classe A/2, rendita € 12","- - reception- - - balcone- - - portiere intera giornata- - - impianto tv centralizzato- - - parzialmente arredato- - - giardino comune- - - infissi esterni in doppio vetro / legno- - - esposizione doppia- -","14","Hallberg Real Estate",NA,"Affitto",NA,"5 piani","1 in garage/box","Rif: Elegante plurilocale via Marco De marchi - In un palazzo signorile nei pressi di via dei Giardini, splendido appartamento molto luminoso con affacci sulla bellissima Chiesa di via De Marchi. L’abitazione si compone di ampio ingresso su sala da pranzo, soggiorno doppio, cucina abitabile con camera di servizio adiacente, tre camere da letto di cui una padronale con bagno en-suite, un bagno e uno studio. Completa la proprietà un box. Disponibile. L'appartamento è in fase di ristrutturazione.
Per la reciproca tutela sanitaria, tutti i nostri professionisti sono dotati dei presidi medici necessari a garantire la sicurezza degli incontri con i clienti.
Spese condominiali annuali Euro 8.000
Hallberg Real Estate è una società di intermediazione immobiliare che fornisce consulenza in Italia e all'estero nei processi di vendita / di locazione di immobili selezionati con cura per offrire ai suoi clienti una ampia scelta di qualità. Se questo immobile non dovesse soddisfare le vostre esigenze vi invitiamo a visitare il nostro sito www.hallberg.it per eventuali alternative. 
HALLBERG REAL ESTATE Sede: Via Bigli, 19 +39.02.76015931 - Milano - www.hallberg.it A seguito dell’entrata in vigore del Regolamento UE 679/2016 – Regolamento Generale sulla Protezione dei Dati (“RGPD”) Hallberg Real Estate ha adattato le sue politiche sulla privacy, politiche relative ai suoi dati personali e ai servizi offerti. http://www.hallberg.it/privacy-policy/",230,0 m²,Abitazione,3,230,0 m²,100 %,Principale,230,0 m²,TRUE,NA,NA,NA,NA,"5","6000","230","Appartamento via Marco de Marchi, Milano"
"209","82770291",45.4815,9.21866,"via paisiello C.A.","175","1975","4° piano, con ascensore","Appartamento","2 (1 camera da letto, 1 altro), 1 bagno, cucina abitabile",NA,"Ottimo / Ristrutturato","Centralizzato, a radiatori, alimentato a metano",NA,2020-09-20,"Classe A/3, rendita € 568","- - fibra ottica- - - videocitofono- - - porta blindata- - - esposizione interna- - - reception- - - portiere intera giornata- - - impianto tv centralizzato- - - arredato- - - infissi esterni in doppio vetro / legno- -","20","STUDIO ERRE",NA,"Affitto",NA,"4 piani",NA,"Rif: AFF20PAI012 - VIALE ABRUZZI - VIA PAISIELLO. A POCHI METRI DA MM PIOLA E MM LORETO, nelle strette vicinanze di Corso Buenos Aires. In via tranquilla, all'ultimo piano di un contesto signorile, con ascensore e servizio di portineria, luminoso appartamento con esposizione interna. Soluzione di 45 mq c.a. composta da ingresso, corridoio attrezzato con librerie, comoda cucina abitabile, spaziosa zona giorno/notte che riesce ad ospitare oltre al divano letto un eventuale letto matrimoniale, dotata di capiente e moderna armadiatura, ripostiglio/locale lavanderia con scaffalatura e lavatrice, bagno finestrato con vasca/doccia. Ottime le condizioni interne: pavimentazione in gress e parquet, porta blindata, impiantistica a norma, infissi in legno. L'immobile si affaccia su giardini interni, e risulta essere molto silenzioso. Richiesta Euro 650,00 + Euro 175,00 di spese condominiali comprensive di riscaldamento.",45,0 m²,Abitazione,4,45,0 m²,100 %,Principale,45,0 m²,TRUE,NA,NA,NA,NA,"2","650","45","Bilocale via PAISIELLO, Milano"
"210","82771399",45.4878,9.15496,"piazza firenze C.A.","50","1930","4° piano, con ascensore","Appartamento","2 (1 camera da letto, 1 altro), 1 bagno, cucina abitabile",NA,"Ottimo / Ristrutturato","Autonomo, a radiatori, alimentato a metano",NA,2020-09-20,"Classe A/3, rendita € 457","- - cancello elettrico- - - fibra ottica- - - porta blindata- - - impianto tv centralizzato- - - arredato- - - giardino comune- - - infissi esterni in doppio vetro / metallo- - - esposizione doppia- -","20","STUDIO ERRE",NA,"Affitto",NA,"4 piani",NA,"Rif: aff20rdl09 - CORSO SEMPIONE - P.ZZA FIRENZE AD.ZE. VIA RUGGERO DI LAURIA. LIBERO DA NOVEMBRE. In ottimo contesto d'epoca, a pochi passi dalla MM5 fermata PORTELLO O DOMOSSOLA e Passante Ferroviario, nelle strette vicinanze di CITY LIFE, silenziosa soluzione all'ultimo piano in doppia esposizione. Particolare open space composto da ingresso, spaziosa zona giorno/pranzo, comoda cucina attrezzata e ampio bagno finestrato dotato di vasca/doccia e lavatrice. Una scala interna conduce alla zona notte soppalcata che ospita un letto matrimoniale. Ripostiglio in quota. Travi a vista, pavimentazione in parquet, infissi in doppi vetri, porta blindata. Riscaldamento autonomo. Luminoso con doppio affaccio su interno. Ottime condizioni interne, modernamente arredato. Richiesta euro 900,00 + euro 50,00 di spese condominiali.",55,0 m²,Abitazione,4,55,0 m²,100 %,Principale,55,0 m²,TRUE,NA,NA,NA,NA,"2","900","55","Bilocale piazza Firenze, Milano"
"211","82770147",45.4544,9.17380,"viale gorizia C.A.","100","1930","5° piano, con ascensore","Appartamento","2 (1 camera da letto, 1 altro), 1 bagno, cucina a vista",NA,"Ottimo / Ristrutturato","Autonomo, a radiatori, alimentato a metano",NA,2020-09-20,"Classe A/3, rendita € 346","- - fibra ottica- - - porta blindata- - - esposizione interna- - - impianto tv centralizzato- - - arredato- -","20","STUDIO ERRE",NA,"Affitto",NA,"6 piani",NA,"Rif: AFF20GABDA07 - ZONA NAVIGLI - DARSENA Via Gabriele D'Annunzio. LIBERO SUBITO. In zona centralissima, dotata di tutti i servizi, a due passi dalla Darsena, comoda per Università Statale, Bocconi e Cattolica, nelle strette vicinanze della fermata MM PORTA GENOVA. In contesto d'epoca ottimamente tenuto nelle parti comuni e dotato di ascensore, proponiamo grazioso appartamento all'ultimo piano con affaccio interno, molto silenzioso. Bilocale di circa 45 mq, composto da ingresso, soggiorno con cucina a vista, camera con letto a una piazza e mezza e armadio, bagno con doccia e lavatrice. Modernamente arredato e ristrutturato: infissi in doppi vetri, impiantistica a norma, porta blindata, aria condizionata e riscaldamento autonomo. Richiesta Euro 900,00 + euro 100,00 di spese condominiali.",50,0 m²,Abitazione,5,50,0 m²,100 %,Principale,50,0 m²,TRUE,NA,NA,NA,NA,"2","900","50","Bilocale viale GORIZIA, Milano"
"212","82358690",45.4737,9.20910,"via melzo 13","150","1960","3° piano, con ascensore","Appartamento","2 (1 camera da letto, 1 altro), 1 bagno, cucina angolo cottura",NA,"Buono / Abitabile","Centralizzato, a radiatori, alimentato a gas","Predisposizione impianto",2020-09-16,"Classe A/3, rendita € 400","- - cancello elettrico- - - fibra ottica- - - esposizione interna- - - terrazza- - - portiere intera giornata- - - impianto tv centralizzato- - - arredato- - - giardino comune- - - infissi esterni in vetro / legno- -","20","Italy Home srl",NA,"Affitto",NA,"5 piani",NA,"MILANO -PORTA VENEZIA - V. MELZO. Proponiamo a pochi passi da MM Porta Venezia, dal passante ferroviario e da Piazza Oberdan, in una zona molto tranquilla e residenziale, un silenzioso e accogliente bilocale con terrazzino. Composto da ingresso, soggiorno con angolo cottura, camera da letto, bagno con la doccia, terrazzino. Esposto sul cortile interno, portineria FULL TIME, riscaldamento centralizzato ( regolabile). Canone € 900,00 + € 150,00 spese condominiali. Italy Home srl declina ogni responsabilità per eventuali involontarie incongruenze rispetto alla descrizione del presente annuncio. Se desiderate informazioni vi preghiamo di contattare ITALY HOME REAL ESTATE al numero 0283424894, sito web: www.italyhome.it WhatsApp: +39 392 299 48 50, si prega lasciare il nome, cognome e riferimento dell'annuncio. E' possibile prenotare un virtual tour. ITALY HOME REAL ESTATE è una Società di Consulenza Immobiliare Internazionale dalle forti competenze nel mercato di Milano e nelle più prestigiose località in Italia. Per poter rispondere alle necessità di un mercato sempre più globale, noi di ITALY HOME con il nostro team di professionisti, diamo visibilità internazionale agli immobili dei nostri clienti ed in particolare sul mercato dell’Est, dalla Russia all’Azerbaijan, cioè gli Stati con grande liquidità generata dal petrolio. Da oggi siamo presenti anche in Cina e in Sud Africa! FARE DIFFERENZE NEL BUSINESS: Abbiamo dimostrato un comportamento onesto, etico e corretto in tutte le operazioni, ponendo la soddisfazione dei nostri clienti prima di qualsiasi altro obbiettivo. PROFESSIONALITÀ: Ogni operazione è seguita da un team di consulenti specializzati nella vendita e anche competenti negli aspetti legali, fiscali e tecnici; questo già dal primo incontro con il cliente e fino alla conclusione del percorso di acquisto/vendita.",50,0 m²,Abitazione,3,50,0 m²,100 %,Principale,50,0 m²,TRUE,NA,NA,NA,NA,"2","900","50","Bilocale via Melzo 13, Milano"
"213","80309947",45.4464,9.17700,"via cardinale ascanio sforza 55","240","1900","3° piano, con ascensore, con accesso disabili","Appartamento","2 (1 camera da letto, 1 altro), 1 bagno, cucina angolo cottura",NA,"Ottimo / Ristrutturato","Autonomo, ad aria, alimentato a metano","Autonomo, freddo/caldo",2020-05-29,"Classe D/2, rendita € 1","- - cancello elettrico- - - fibra ottica- - - videocitofono- - - impianto di allarme- - - porta blindata- - - esposizione interna- - - armadio a muro- - - balcone- - - portiere intera giornata- - - impianto tv centralizzato- - - arredato- - - giardino comune- - - infissi esterni in triplo vetro / legno- -","18","ANDREA TAGLIABUE - Consulenza Immobiliare ""Su Misura""",NA,"Affitto",NA,"4 piani","1 all'esterno","SEMPRE APERTI PER VISITA VIRTUALE E DI PERSONA !!! 
NAVIGLIO PAVESE - VIA ASCANIO SFORZA: luminoso e silenzioso appartamento completamente ristrutturato a nuovo, terzo mq.50 composto da ingresso, soggiorno con cucina a vista, camera da letto matrimoniale o 2 letti singoli e bagno. Completamente e finemente arredato su misura e completamente corredato di stoviglie e biancheria; aria condizionata e riscaldamento centralizzati con gestione autonoma, Wi-fi illimitato con fibra e macchina caffè Nespresso. Contratto transitorio da 6 a 18 mesi rinnovabile anche con banche e società. Libero subito. Richiesta mensile: € 1.260 + 240 spese condominiali + Iva 10% (offerta valida per contratti stipulati entro il 30/06/20). Possibilità posto auto meccanizzato nel palazzo € 150 + Iva 10% al mese. L'appartamento é inserito in un contesto d'epoca ristrutturato a nuovo con reception tutto il giorno, lavanderia e giardino condominiale. 
Altre disponibilità: WWW.ANDREATAGLIABUE.IT 
CONSULENZA IMMOBILIARE ""SU MISURA"": Ogni persona ha richieste particolari e diverse. 
Andrea Tagliabue é in grado di soddisfare ogni esigenza con una consulenza esclusiva, professionale ed altamente qualificata. 
Tel. +39 3356400251 - email: a.tagliabue@live.com 
1) VALUTAZIONI IMMOBILI CON ANALISI DI MERCATO (ABITAZIONI, UFFICI, NEGOZI, IMMOBILI DI PREGIO) 
2) RICERCA CASA IN ACQUISTO PERSONALIZZATA 
3) VISITE VIRTUALI (FOTO, VIDEO, VIRTUAL TOUR 3D, VIRTUAL HOME STAGING) 
4) SELEZIONE ED ANALISI CLIENTE ""SU MISURA"" PER LOCAZIONI E VENDITE 
5) MARKETING MIRATO: WEB, SOCIAL, MOBILE, STAMPA, CARTELLI 
6) ASSISTENZA TECNICA, LEGALE, FISCALE, NOTARILE 
7) CONTRATTI E GESTIONE ANCHE 100% ONLINE CON FIRMA DIGITALE ED ELETTRONICA 
8) A.P.E. E CERTIFICAZIONI 
9) PARTNER SPECIALIZZATI POST-VENDITA: RISTRUTTURAZIONE, ARREDO E CORREDO INDOOR ED OUTDOOR",50,0 m²,Abitazione,Piano Terra,50,0 m²,100 %,Principale,50,0 m²,TRUE,NA,NA,NA,NA,"2","1260","50","Bilocale via Cardinale Ascanio Sforza 55, Milano"
"214","82771775",45.4900,9.20619,"via sammartini C.A.","150","1975","4° piano, con ascensore","Appartamento","1 camera da letto, 1 bagno, cucina a vista",NA,"Ottimo / Ristrutturato","Centralizzato, a radiatori, alimentato a metano","Autonomo, freddo",2020-09-20,"Classe A/3, rendita € 457","- - porta blindata- - - esposizione interna- - - reception- - - portiere intera giornata- - - impianto tv centralizzato- - - arredato- -","20","STUDIO ERRE",NA,"Affitto",NA,"8 piani",NA,"Rif: AFF20SAMGR033 - VIA SAMMARTINI - Posizione centralissima, a due passi dalla Stazione e dalla fermata MM (linea verde e linea gialla), zona servita da mezzi pubblici di superficie, negozi e supermercati. Centro città facilmente raggiungibile. Shuttle per aeroporti a pochi metri. In stabile con servizio di portineria ed ascensore, proponiamo elegante monolocale al piano alto. Soluzione di circa 40 mq, composto da ingresso attrezzato, angolo cottura e zona pranzo separata dalla zona giorno/notte con particolare vetrata. Arredato con gusto, dotato di pratico divano letto matrimoniale, tv e lavatrice. Bagno finestrato, con box doccia in cristallo. Completamente ristrutturato. Pavimentazione in resina, impiantistica a norma, infissi in doppi vetri, porta blindata, aria condizionata. Luminoso e silenzioso. CONTRATTO MASSIMO 12 MESI. RICHIESTA EURO 700,00 + EURO 150,00 COMPRENSIVE DI SPESE CONDOMINIALI, RISCALDAMENTO, ARIA CONDIZIONATA, UTENZA LUCE, TASSA RIFIUTI.",45,0 m²,Abitazione,4,45,0 m²,100 %,Principale,45,0 m²,TRUE,NA,NA,NA,NA,"1","700","45","Monolocale via SAMMARTINI, Milano"
